stateNum,age,fatalVehNum,day,month,year,date,modelYr,makeNum,cellphoneUse,makeName
6,46,0,20,11,2016,Nov-16,2008,12,0,Ford
6,38,0,24,10,2016,Oct-16,2013,12,0,Ford
6,48,0,6,12,2016,Dec-16,2015,12,0,Ford
6,12,0,6,12,2016,Dec-16,2015,12,0,Ford
6,10,0,6,12,2016,Dec-16,2015,12,0,Ford
6,50,0,20,12,2016,Dec-16,2016,12,0,Ford
6,20,3,25,6,2016,Jun-16,2015,12,0,Ford
6,21,3,25,6,2016,Jun-16,2015,12,0,Ford
6,42,1,24,3,2016,Mar-16,2016,12,0,Ford
6,84,1,24,3,2016,Mar-16,2016,12,0,Ford
6,52,1,24,3,2016,Mar-16,2016,12,0,Ford
6,33,0,22,8,2016,Aug-16,2015,12,0,Ford
6,53,0,25,8,2016,Aug-16,2014,12,0,Ford
6,25,1,14,11,2016,Nov-16,2011,12,0,Ford
6,58,0,25,11,2016,Nov-16,2014,12,0,Ford
6,22,0,19,10,2016,Oct-16,2011,12,0,Ford
6,25,0,22,10,2016,Oct-16,2010,12,0,Ford
6,23,0,22,10,2016,Oct-16,2010,12,0,Ford
6,22,0,7,6,2016,Jun-16,2013,12,0,Ford
6,1,0,7,6,2016,Jun-16,2013,12,0,Ford
6,45,0,3,7,2016,Jul-16,2013,12,0,Ford
6,24,0,8,7,2016,Jul-16,2016,12,0,Ford
6,54,0,29,9,2016,Sep-16,2012,12,0,Ford
6,54,0,25,2,2016,Feb-16,2015,12,0,Ford
6,61,0,29,11,2016,Nov-16,2008,12,0,Ford
6,44,0,29,11,2016,Nov-16,2008,12,0,Ford
6,28,0,16,7,2016,Jul-16,2015,12,0,Ford
6,3,0,16,7,2016,Jul-16,2015,12,0,Ford
6,1,0,16,7,2016,Jul-16,2015,12,0,Ford
6,22,0,31,5,2016,May-16,2014,12,0,Ford
6,31,0,14,11,2016,Nov-16,2010,12,0,Ford
6,24,0,14,11,2016,Nov-16,2010,12,0,Ford
6,73,0,3,3,2016,Mar-16,2014,12,0,Ford
6,29,0,14,11,2016,Nov-16,2011,12,0,Ford
6,45,0,14,11,2016,Nov-16,2011,12,0,Ford
6,26,0,14,11,2016,Nov-16,2014,12,0,Ford
6,92,0,29,4,2016,Apr-16,2013,12,0,Ford
6,27,0,31,8,2016,Aug-16,2014,12,0,Ford
6,30,0,31,8,2016,Aug-16,2014,12,0,Ford
6,30,0,11,10,2016,Oct-16,2012,12,0,Ford
6,43,0,27,12,2016,Dec-16,2011,12,0,Ford
6,20,0,21,12,2016,Dec-16,2012,12,0,Ford
6,45,0,1,6,2016,Jun-16,2013,12,0,Ford
6,33,0,27,6,2016,Jun-16,2015,12,0,Ford
6,18,0,11,11,2016,Nov-16,2015,12,0,Ford
6,82,1,8,6,2016,Jun-16,2015,12,0,Ford
6,83,1,8,6,2016,Jun-16,2015,12,0,Ford
6,25,1,11,10,2016,Oct-16,2008,12,0,Ford
6,23,1,11,10,2016,Oct-16,2008,12,0,Ford
6,35,0,13,10,2016,Oct-16,2014,12,0,Ford
6,68,1,3,9,2016,Sep-16,2016,12,0,Ford
6,62,1,3,9,2016,Sep-16,2016,12,0,Ford
6,88,0,1,12,2016,Dec-16,2011,12,0,Ford
6,36,0,1,12,2016,Dec-16,2011,12,0,Ford
6,48,0,26,12,2016,Dec-16,2014,12,0,Ford
8,41,0,2,2,2016,Feb-16,2015,12,0,Ford
8,30,0,18,2,2016,Feb-16,2014,12,0,Ford
8,57,1,8,3,2016,Mar-16,2012,12,0,Ford
8,48,1,22,4,2016,Apr-16,2015,12,0,Ford
8,57,0,29,4,2016,Apr-16,2013,12,0,Ford
8,69,0,11,5,2016,May-16,2009,12,0,Ford
8,68,0,28,5,2016,May-16,2008,12,0,Ford
8,49,1,25,5,2016,May-16,2016,12,0,Ford
8,48,1,25,5,2016,May-16,2016,12,0,Ford
8,56,0,25,5,2016,May-16,2013,12,0,Ford
8,20,0,20,5,2016,May-16,2008,12,0,Ford
8,22,0,6,6,2016,Jun-16,2012,12,0,Ford
8,39,0,9,6,2016,Jun-16,2014,12,0,Ford
8,29,0,21,6,2016,Jun-16,2009,12,0,Ford
8,24,0,21,6,2016,Jun-16,2009,12,0,Ford
8,4,0,21,6,2016,Jun-16,2009,12,0,Ford
8,23,0,21,7,2016,Jul-16,2014,12,0,Ford
8,43,0,19,8,2016,Aug-16,2016,12,0,Ford
8,39,0,19,8,2016,Aug-16,2016,12,0,Ford
8,56,0,27,8,2016,Aug-16,2016,12,0,Ford
8,62,0,27,8,2016,Aug-16,2016,12,0,Ford
8,52,0,27,8,2016,Aug-16,2012,12,0,Ford
8,54,0,27,8,2016,Aug-16,2012,12,0,Ford
8,29,0,2,9,2016,Sep-16,2010,12,0,Ford
8,67,0,10,9,2016,Sep-16,2014,12,0,Ford
8,78,1,25,9,2016,Sep-16,2011,12,0,Ford
8,79,1,25,9,2016,Sep-16,2011,12,0,Ford
8,22,1,14,10,2016,Oct-16,2009,12,0,Ford
8,34,0,17,10,2016,Oct-16,2010,12,0,Ford
8,64,0,25,10,2016,Oct-16,2014,12,0,Ford
8,59,0,25,10,2016,Oct-16,2014,12,0,Ford
8,27,0,30,10,2016,Oct-16,2008,12,0,Ford
8,53,0,31,10,2016,Oct-16,2014,12,0,Ford
8,65,1,14,10,2016,Oct-16,2009,12,0,Ford
8,38,0,5,11,2016,Nov-16,2008,12,0,Ford
8,63,1,19,11,2016,Nov-16,2014,12,0,Ford
8,47,0,17,11,2016,Nov-16,2008,12,0,Ford
8,62,1,5,12,2016,Dec-16,2011,12,0,Ford
8,14,1,5,12,2016,Dec-16,2011,12,0,Ford
8,24,0,4,12,2016,Dec-16,2008,12,0,Ford
8,37,0,4,12,2016,Dec-16,2008,12,0,Ford
8,71,1,22,12,2016,Dec-16,2009,12,0,Ford
8,63,0,26,12,2016,Dec-16,2012,12,0,Ford
9,46,1,30,1,2016,Jan-16,2010,12,0,Ford
9,40,1,13,1,2016,Jan-16,2014,12,0,Ford
9,47,0,3,7,2016,Jul-16,2015,12,0,Ford
9,18,0,3,7,2016,Jul-16,2015,12,0,Ford
9,50,0,3,7,2016,Jul-16,2015,12,0,Ford
9,10,0,3,7,2016,Jul-16,2015,12,0,Ford
9,48,0,3,7,2016,Jul-16,2015,12,0,Ford
9,9,0,3,7,2016,Jul-16,2015,12,0,Ford
9,14,0,3,7,2016,Jul-16,2015,12,0,Ford
9,47,1,7,8,2016,Aug-16,2016,12,0,Ford
9,75,1,7,8,2016,Aug-16,2016,12,0,Ford
9,11,1,7,8,2016,Aug-16,2016,12,0,Ford
9,10,1,7,8,2016,Aug-16,2016,12,0,Ford
9,74,1,23,6,2016,Jun-16,2012,12,0,Ford
9,52,0,9,6,2016,Jun-16,2013,12,0,Ford
9,20,0,4,10,2016,Oct-16,2008,12,0,Ford
9,58,0,27,9,2016,Sep-16,2008,12,0,Ford
9,28,1,21,9,2016,Sep-16,2008,12,0,Ford
9,91,1,21,9,2016,Sep-16,2008,12,0,Ford
9,53,0,16,10,2016,Oct-16,2015,12,0,Ford
9,29,0,21,10,2016,Oct-16,2008,12,0,Ford
9,54,0,21,10,2016,Oct-16,2008,12,0,Ford
9,40,0,21,10,2016,Oct-16,2008,12,0,Ford
9,41,0,7,7,2016,Jul-16,2013,12,0,Ford
9,57,0,23,10,2016,Oct-16,2014,12,0,Ford
10,41,1,5,1,2016,Jan-16,2008,12,0,Ford
10,21,1,5,1,2016,Jan-16,2008,12,0,Ford
10,50,1,16,3,2016,Mar-16,2010,12,0,Ford
10,77,1,16,3,2016,Mar-16,2010,12,0,Ford
10,3,1,16,3,2016,Mar-16,2010,12,0,Ford
10,78,1,16,3,2016,Mar-16,2010,12,0,Ford
10,32,0,30,7,2016,Jul-16,2014,12,0,Ford
10,44,0,30,7,2016,Jul-16,2014,12,0,Ford
10,37,0,18,6,2016,Jun-16,2008,12,0,Ford
10,18,0,6,7,2016,Jul-16,2009,12,1,Ford
10,23,0,29,6,2016,Jun-16,2011,12,0,Ford
10,71,1,21,10,2016,Oct-16,2010,12,0,Ford
11,22,0,2,7,2016,Jul-16,2010,12,0,Ford
12,59,1,6,1,2016,Jan-16,2008,12,0,Ford
12,29,1,30,1,2016,Jan-16,2012,12,0,Ford
12,77,1,1,1,2016,Jan-16,2010,12,0,Ford
12,21,0,1,1,2016,Jan-16,2011,12,0,Ford
12,31,0,10,1,2016,Jan-16,2008,12,0,Ford
12,29,1,23,1,2016,Jan-16,2010,12,0,Ford
12,27,1,23,1,2016,Jan-16,2010,12,0,Ford
12,22,0,17,1,2016,Jan-16,2014,12,0,Ford
12,24,2,17,1,2016,Jan-16,2012,12,0,Ford
12,44,2,17,1,2016,Jan-16,2012,12,0,Ford
12,35,2,17,1,2016,Jan-16,2012,12,0,Ford
12,53,0,10,1,2016,Jan-16,2016,12,0,Ford
12,50,0,10,1,2016,Jan-16,2016,12,0,Ford
12,51,1,1,2,2016,Feb-16,2011,12,0,Ford
12,23,0,29,1,2016,Jan-16,2016,12,0,Ford
12,1,0,29,1,2016,Jan-16,2016,12,0,Ford
12,3,0,29,1,2016,Jan-16,2016,12,0,Ford
12,38,0,29,1,2016,Jan-16,2011,12,0,Ford
12,23,0,28,2,2016,Feb-16,2013,12,0,Ford
12,64,1,27,1,2016,Jan-16,2008,12,0,Ford
12,61,1,27,1,2016,Jan-16,2008,12,0,Ford
12,65,1,27,1,2016,Jan-16,2008,12,0,Ford
12,40,1,27,1,2016,Jan-16,2008,12,0,Ford
12,40,0,3,3,2016,Mar-16,2011,12,0,Ford
12,48,0,3,3,2016,Mar-16,2011,12,0,Ford
12,85,2,26,1,2016,Jan-16,2012,12,0,Ford
12,76,2,26,1,2016,Jan-16,2012,12,0,Ford
12,64,0,1,3,2016,Mar-16,2013,12,0,Ford
12,53,0,1,3,2016,Mar-16,2013,12,0,Ford
12,50,0,29,1,2016,Jan-16,2014,12,0,Ford
12,64,0,20,2,2016,Feb-16,2016,12,0,Ford
12,21,1,15,2,2016,Feb-16,2008,12,0,Ford
12,23,1,28,2,2016,Feb-16,2013,12,0,Ford
12,45,0,22,2,2016,Feb-16,2016,12,0,Ford
12,56,0,22,2,2016,Feb-16,2015,12,0,Ford
12,44,0,8,3,2016,Mar-16,2014,12,0,Ford
12,31,0,5,3,2016,Mar-16,2013,12,0,Ford
12,35,0,5,3,2016,Mar-16,2015,12,0,Ford
12,32,0,5,3,2016,Mar-16,2015,12,0,Ford
12,12,0,5,3,2016,Mar-16,2015,12,0,Ford
12,81,1,7,1,2016,Jan-16,2010,12,0,Ford
12,23,0,18,3,2016,Mar-16,2010,12,0,Ford
12,61,0,18,3,2016,Mar-16,2010,12,0,Ford
12,47,0,18,3,2016,Mar-16,2014,12,0,Ford
12,65,0,19,3,2016,Mar-16,2010,12,0,Ford
12,60,1,29,2,2016,Feb-16,2014,12,0,Ford
12,23,1,17,3,2016,Mar-16,2011,12,0,Ford
12,38,0,21,2,2016,Feb-16,2015,12,0,Ford
12,32,0,14,3,2016,Mar-16,2015,12,0,Ford
12,23,0,14,3,2016,Mar-16,2015,12,0,Ford
12,35,0,28,3,2016,Mar-16,2016,12,0,Ford
12,49,0,23,3,2016,Mar-16,2008,12,0,Ford
12,42,0,7,1,2016,Jan-16,2011,12,0,Ford
12,44,0,17,2,2016,Feb-16,2013,12,0,Ford
12,59,0,12,2,2016,Feb-16,2010,12,0,Ford
12,13,0,12,2,2016,Feb-16,2010,12,0,Ford
12,31,0,17,2,2016,Feb-16,2011,12,0,Ford
12,71,0,15,1,2016,Jan-16,2008,12,0,Ford
12,43,0,26,3,2016,Mar-16,2016,12,0,Ford
12,5,0,26,3,2016,Mar-16,2016,12,0,Ford
12,61,0,5,1,2016,Jan-16,2008,12,0,Ford
12,39,0,6,2,2016,Feb-16,2015,12,0,Ford
12,31,0,6,2,2016,Feb-16,2015,12,0,Ford
12,20,0,3,3,2016,Mar-16,2008,12,0,Ford
12,35,0,5,4,2016,Apr-16,2011,12,0,Ford
12,66,2,11,3,2016,Mar-16,2010,12,0,Ford
12,67,2,11,3,2016,Mar-16,2010,12,0,Ford
12,29,0,30,3,2016,Mar-16,2008,12,0,Ford
12,20,1,13,4,2016,Apr-16,2010,12,0,Ford
12,54,0,16,4,2016,Apr-16,2013,12,0,Ford
12,62,0,17,3,2016,Mar-16,2014,12,0,Ford
12,72,0,17,4,2016,Apr-16,2016,12,0,Ford
12,69,0,17,4,2016,Apr-16,2016,12,0,Ford
12,73,0,17,4,2016,Apr-16,2016,12,0,Ford
12,43,0,21,4,2016,Apr-16,2016,12,0,Ford
12,20,0,2,4,2016,Apr-16,2013,12,0,Ford
12,59,1,8,4,2016,Apr-16,2010,12,0,Ford
12,66,1,8,4,2016,Apr-16,2010,12,0,Ford
12,51,0,8,4,2016,Apr-16,2014,12,0,Ford
12,60,1,27,4,2016,Apr-16,2011,12,0,Ford
12,33,0,12,4,2016,Apr-16,2016,12,0,Ford
12,29,0,25,4,2016,Apr-16,2016,12,0,Ford
12,54,0,30,4,2016,Apr-16,2012,12,0,Ford
12,73,0,5,5,2016,May-16,2013,12,0,Ford
12,72,0,5,5,2016,May-16,2013,12,0,Ford
12,24,0,1,4,2016,Apr-16,2012,12,0,Ford
12,44,1,6,5,2016,May-16,2016,12,0,Ford
12,66,0,30,4,2016,Apr-16,2010,12,0,Ford
12,18,0,15,1,2016,Jan-16,2008,12,0,Ford
12,17,0,15,1,2016,Jan-16,2008,12,0,Ford
12,15,0,15,1,2016,Jan-16,2008,12,0,Ford
12,16,0,15,1,2016,Jan-16,2008,12,0,Ford
12,45,0,12,5,2016,May-16,2016,12,0,Ford
12,85,1,12,5,2016,May-16,2014,12,0,Ford
12,80,1,12,5,2016,May-16,2014,12,0,Ford
12,54,0,12,5,2016,May-16,2015,12,0,Ford
12,38,0,16,5,2016,May-16,2008,12,0,Ford
12,34,0,16,5,2016,May-16,2008,12,0,Ford
12,21,0,16,5,2016,May-16,2008,12,0,Ford
12,30,0,16,5,2016,May-16,2008,12,0,Ford
12,44,0,22,3,2016,Mar-16,2016,12,0,Ford
12,55,0,24,5,2016,May-16,2011,12,0,Ford
12,23,0,2,6,2016,Jun-16,2014,12,0,Ford
12,63,1,16,5,2016,May-16,2016,12,0,Ford
12,67,1,7,6,2016,Jun-16,2011,12,0,Ford
12,30,0,21,5,2016,May-16,2014,12,0,Ford
12,40,0,3,6,2016,Jun-16,2016,12,0,Ford
12,20,0,3,6,2016,Jun-16,2016,12,0,Ford
12,52,0,8,6,2016,Jun-16,2013,12,0,Ford
12,17,1,9,6,2016,Jun-16,2012,12,0,Ford
12,71,1,28,3,2016,Mar-16,2008,12,0,Ford
12,23,0,30,5,2016,May-16,2016,12,0,Ford
12,46,0,9,6,2016,Jun-16,2011,12,0,Ford
12,33,0,9,6,2016,Jun-16,2011,12,0,Ford
12,55,0,14,6,2016,Jun-16,2008,12,0,Ford
12,25,1,23,6,2016,Jun-16,2008,12,0,Ford
12,72,0,20,6,2016,Jun-16,2008,12,0,Ford
12,50,0,27,6,2016,Jun-16,2015,12,0,Ford
12,24,0,21,6,2016,Jun-16,2008,12,0,Ford
12,22,0,21,6,2016,Jun-16,2008,12,0,Ford
12,51,0,21,6,2016,Jun-16,2015,12,0,Ford
12,55,0,21,6,2016,Jun-16,2011,12,0,Ford
12,66,0,23,6,2016,Jun-16,2012,12,0,Ford
12,42,0,29,6,2016,Jun-16,2013,12,0,Ford
12,70,0,11,6,2016,Jun-16,2008,12,0,Ford
12,22,0,28,6,2016,Jun-16,2014,12,0,Ford
12,42,0,27,6,2016,Jun-16,2012,12,0,Ford
12,64,0,2,7,2016,Jul-16,2013,12,0,Ford
12,62,0,2,7,2016,Jul-16,2013,12,0,Ford
12,58,0,2,7,2016,Jul-16,2013,12,0,Ford
12,45,0,9,7,2016,Jul-16,2011,12,0,Ford
12,33,0,9,7,2016,Jul-16,2011,12,0,Ford
12,1,0,9,7,2016,Jul-16,2011,12,0,Ford
12,5,0,9,7,2016,Jul-16,2011,12,0,Ford
12,51,0,14,5,2016,May-16,2008,12,0,Ford
12,43,0,2,7,2016,Jul-16,2011,12,0,Ford
12,29,0,2,7,2016,Jul-16,2011,12,0,Ford
12,14,0,2,7,2016,Jul-16,2011,12,0,Ford
12,33,1,13,7,2016,Jul-16,2015,12,0,Ford
12,68,1,30,6,2016,Jun-16,2015,12,0,Ford
12,69,1,30,6,2016,Jun-16,2015,12,0,Ford
12,73,1,9,4,2016,Apr-16,2008,12,0,Ford
12,36,0,14,6,2016,Jun-16,2015,12,0,Ford
12,19,0,9,7,2016,Jul-16,2015,12,0,Ford
12,57,1,29,3,2016,Mar-16,2011,12,0,Ford
12,48,0,22,7,2016,Jul-16,2012,12,0,Ford
12,61,1,15,7,2016,Jul-16,2008,12,0,Ford
12,62,0,24,7,2016,Jul-16,2016,12,0,Ford
12,47,0,1,8,2016,Aug-16,2010,12,0,Ford
12,45,0,1,8,2016,Aug-16,2010,12,0,Ford
12,11,0,1,8,2016,Aug-16,2010,12,0,Ford
12,25,0,16,8,2016,Aug-16,2015,12,0,Ford
12,28,0,27,7,2016,Jul-16,2014,12,0,Ford
12,27,0,27,7,2016,Jul-16,2014,12,0,Ford
12,32,1,11,8,2016,Aug-16,2014,12,0,Ford
12,35,1,11,8,2016,Aug-16,2014,12,0,Ford
12,69,1,18,8,2016,Aug-16,2012,12,0,Ford
12,27,1,18,8,2016,Aug-16,2012,12,0,Ford
12,43,0,22,8,2016,Aug-16,2014,12,0,Ford
12,19,1,13,8,2016,Aug-16,2008,12,0,Ford
12,24,1,13,8,2016,Aug-16,2008,12,0,Ford
12,20,1,13,8,2016,Aug-16,2008,12,0,Ford
12,70,0,20,8,2016,Aug-16,2014,12,0,Ford
12,74,1,18,8,2016,Aug-16,2014,12,0,Ford
12,72,1,18,8,2016,Aug-16,2014,12,0,Ford
12,49,0,24,8,2016,Aug-16,2008,12,0,Ford
12,50,1,3,9,2016,Sep-16,2008,12,0,Ford
12,45,1,3,9,2016,Sep-16,2008,12,0,Ford
12,52,0,9,9,2016,Sep-16,2013,12,0,Ford
12,20,0,20,8,2016,Aug-16,2016,12,0,Ford
12,24,0,20,8,2016,Aug-16,2016,12,0,Ford
12,25,0,20,8,2016,Aug-16,2016,12,0,Ford
12,30,0,13,9,2016,Sep-16,2014,12,0,Ford
12,66,0,7,7,2016,Jul-16,2014,12,0,Ford
12,67,0,7,7,2016,Jul-16,2014,12,0,Ford
12,35,0,5,8,2016,Aug-16,2016,12,0,Ford
12,32,0,5,8,2016,Aug-16,2016,12,0,Ford
12,55,0,27,8,2016,Aug-16,2012,12,0,Ford
12,31,0,19,9,2016,Sep-16,2014,12,0,Ford
12,29,0,12,8,2016,Aug-16,2014,12,0,Ford
12,26,0,19,9,2016,Sep-16,2014,12,0,Ford
12,17,1,19,9,2016,Sep-16,2011,12,0,Ford
12,18,1,19,9,2016,Sep-16,2011,12,0,Ford
12,15,1,19,9,2016,Sep-16,2011,12,0,Ford
12,20,0,28,8,2016,Aug-16,2009,12,0,Ford
12,32,1,13,9,2016,Sep-16,2015,12,0,Ford
12,56,0,1,6,2016,Jun-16,2016,12,0,Ford
12,62,0,19,9,2016,Sep-16,2010,12,0,Ford
12,33,0,4,9,2016,Sep-16,2008,12,0,Ford
12,50,0,24,9,2016,Sep-16,2012,12,0,Ford
12,43,0,24,9,2016,Sep-16,2012,12,0,Ford
12,43,0,25,9,2016,Sep-16,2016,12,0,Ford
12,35,0,25,9,2016,Sep-16,2016,12,0,Ford
12,11,0,25,9,2016,Sep-16,2016,12,0,Ford
12,60,0,18,9,2016,Sep-16,2012,12,0,Ford
12,54,1,1,7,2016,Jul-16,2014,12,0,Ford
12,59,1,1,7,2016,Jul-16,2014,12,0,Ford
12,59,0,18,9,2016,Sep-16,2014,12,0,Ford
12,67,1,6,9,2016,Sep-16,2016,12,0,Ford
12,70,1,6,9,2016,Sep-16,2016,12,0,Ford
12,17,1,3,10,2016,Oct-16,2012,12,0,Ford
12,21,1,3,10,2016,Oct-16,2012,12,0,Ford
12,21,0,4,10,2016,Oct-16,2013,12,0,Ford
12,38,0,6,10,2016,Oct-16,2010,12,0,Ford
12,20,0,25,6,2016,Jun-16,2008,12,0,Ford
12,19,1,22,9,2016,Sep-16,2013,12,0,Ford
12,28,0,20,10,2016,Oct-16,2016,12,0,Ford
12,20,0,23,10,2016,Oct-16,2014,12,0,Ford
12,25,0,22,10,2016,Oct-16,2015,12,0,Ford
12,27,0,22,10,2016,Oct-16,2015,12,0,Ford
12,47,0,29,10,2016,Oct-16,2012,12,0,Ford
12,45,0,29,10,2016,Oct-16,2012,12,0,Ford
12,78,1,1,11,2016,Nov-16,2012,12,0,Ford
12,19,1,30,10,2016,Oct-16,2013,12,0,Ford
12,20,1,30,10,2016,Oct-16,2013,12,0,Ford
12,45,0,22,10,2016,Oct-16,2012,12,0,Ford
12,42,1,2,11,2016,Nov-16,2013,12,0,Ford
12,46,1,31,10,2016,Oct-16,2014,12,0,Ford
12,24,1,23,10,2016,Oct-16,2008,12,0,Ford
12,70,1,5,11,2016,Nov-16,2013,12,0,Ford
12,68,1,5,11,2016,Nov-16,2013,12,0,Ford
12,65,1,5,11,2016,Nov-16,2013,12,0,Ford
12,63,1,5,11,2016,Nov-16,2013,12,0,Ford
12,22,1,8,11,2016,Nov-16,2012,12,0,Ford
12,35,1,8,11,2016,Nov-16,2011,12,0,Ford
12,66,0,14,11,2016,Nov-16,2010,12,0,Ford
12,24,0,6,11,2016,Nov-16,2008,12,0,Ford
12,47,1,28,11,2016,Nov-16,2016,12,0,Ford
12,49,0,16,11,2016,Nov-16,2012,12,0,Ford
12,71,1,26,10,2016,Oct-16,2009,12,0,Ford
12,27,0,26,11,2016,Nov-16,2011,12,0,Ford
12,26,0,26,11,2016,Nov-16,2011,12,0,Ford
12,29,0,5,12,2016,Dec-16,2012,12,0,Ford
12,35,1,6,12,2016,Dec-16,2013,12,0,Ford
12,10,1,6,12,2016,Dec-16,2013,12,0,Ford
12,8,1,6,12,2016,Dec-16,2013,12,0,Ford
12,51,1,28,11,2016,Nov-16,2012,12,0,Ford
12,66,0,7,12,2016,Dec-16,2008,12,0,Ford
12,62,0,9,12,2016,Dec-16,2011,12,0,Ford
12,38,0,10,12,2016,Dec-16,2014,12,0,Ford
12,8,0,10,12,2016,Dec-16,2014,12,0,Ford
12,55,0,7,12,2016,Dec-16,2014,12,0,Ford
12,44,0,7,12,2016,Dec-16,2008,12,0,Ford
12,54,0,19,12,2016,Dec-16,2013,12,0,Ford
12,15,0,19,12,2016,Dec-16,2013,12,0,Ford
12,26,1,14,11,2016,Nov-16,2014,12,0,Ford
12,51,0,12,12,2016,Dec-16,2012,12,0,Ford
12,57,0,12,12,2016,Dec-16,2012,12,0,Ford
12,70,0,12,12,2016,Dec-16,2012,12,0,Ford
12,58,0,12,12,2016,Dec-16,2012,12,0,Ford
12,56,0,12,12,2016,Dec-16,2012,12,0,Ford
12,61,0,12,12,2016,Dec-16,2012,12,0,Ford
12,55,0,12,12,2016,Dec-16,2012,12,0,Ford
12,59,0,12,12,2016,Dec-16,2012,12,0,Ford
12,74,1,13,12,2016,Dec-16,2013,12,0,Ford
12,53,0,3,12,2016,Dec-16,2014,12,0,Ford
12,73,0,17,12,2016,Dec-16,2013,12,0,Ford
12,72,0,17,12,2016,Dec-16,2013,12,0,Ford
12,77,0,17,12,2016,Dec-16,2013,12,0,Ford
12,80,0,17,12,2016,Dec-16,2013,12,0,Ford
12,65,0,31,8,2016,Aug-16,2016,12,0,Ford
12,24,1,13,11,2016,Nov-16,2013,12,0,Ford
12,61,0,9,12,2016,Dec-16,2012,12,0,Ford
12,40,0,19,12,2016,Dec-16,2015,12,0,Ford
12,40,0,23,12,2016,Dec-16,2011,12,0,Ford
12,73,1,22,12,2016,Dec-16,2014,12,0,Ford
12,67,1,22,12,2016,Dec-16,2014,12,0,Ford
12,30,0,26,12,2016,Dec-16,2013,12,0,Ford
12,69,0,22,12,2016,Dec-16,2010,12,0,Ford
12,55,0,26,12,2016,Dec-16,2013,12,0,Ford
12,53,0,26,12,2016,Dec-16,2013,12,0,Ford
12,61,0,20,12,2016,Dec-16,2012,12,0,Ford
12,43,1,30,12,2016,Dec-16,2016,12,0,Ford
12,24,1,30,12,2016,Dec-16,2016,12,0,Ford
12,18,1,30,12,2016,Dec-16,2016,12,0,Ford
12,15,1,30,12,2016,Dec-16,2016,12,0,Ford
12,44,1,30,12,2016,Dec-16,2016,12,0,Ford
12,22,0,7,10,2016,Oct-16,2012,12,0,Ford
12,66,0,29,12,2016,Dec-16,2016,12,0,Ford
12,30,0,19,9,2016,Sep-16,2015,12,0,Ford
12,59,1,20,10,2016,Oct-16,2017,12,0,Ford
12,91,1,20,10,2016,Oct-16,2017,12,0,Ford
12,68,1,20,10,2016,Oct-16,2017,12,0,Ford
12,43,0,3,10,2016,Oct-16,2013,12,0,Ford
12,11,0,3,10,2016,Oct-16,2013,12,0,Ford
12,77,0,28,10,2016,Oct-16,2009,12,0,Ford
12,17,0,28,10,2016,Oct-16,2009,12,0,Ford
12,16,1,19,10,2016,Oct-16,2010,12,0,Ford
12,77,0,26,11,2016,Nov-16,2014,12,0,Ford
12,35,0,16,12,2016,Dec-16,2015,12,0,Ford
12,25,0,7,11,2016,Nov-16,2011,12,0,Ford
12,66,1,4,11,2016,Nov-16,2014,12,0,Ford
12,43,0,2,12,2016,Dec-16,2016,12,0,Ford
12,43,0,2,12,2016,Dec-16,2016,12,0,Ford
12,42,0,5,12,2016,Dec-16,2008,12,0,Ford
13,36,1,2,1,2016,Jan-16,2010,12,0,Ford
13,37,1,18,1,2016,Jan-16,2010,12,0,Ford
13,57,0,29,1,2016,Jan-16,2010,12,0,Ford
13,62,0,29,1,2016,Jan-16,2010,12,0,Ford
13,74,0,31,1,2016,Jan-16,2009,12,0,Ford
13,42,0,17,2,2016,Feb-16,2008,12,0,Ford
13,67,0,19,2,2016,Feb-16,2015,12,0,Ford
13,58,0,22,2,2016,Feb-16,2009,12,0,Ford
13,50,0,3,3,2016,Mar-16,2011,12,0,Ford
13,51,0,5,3,2016,Mar-16,2008,12,0,Ford
13,83,1,7,3,2016,Mar-16,2011,12,0,Ford
13,33,0,7,3,2016,Mar-16,2011,12,0,Ford
13,20,0,9,3,2016,Mar-16,2016,12,0,Ford
13,75,0,19,2,2016,Feb-16,2010,12,0,Ford
13,74,0,19,2,2016,Feb-16,2010,12,0,Ford
13,58,0,21,3,2016,Mar-16,2015,12,0,Ford
13,61,0,21,3,2016,Mar-16,2015,12,0,Ford
13,65,1,29,3,2016,Mar-16,2012,12,0,Ford
13,37,0,30,3,2016,Mar-16,2014,12,0,Ford
13,7,0,30,3,2016,Mar-16,2014,12,0,Ford
13,47,1,15,4,2016,Apr-16,2014,12,0,Ford
13,30,1,19,4,2016,Apr-16,2016,12,0,Ford
13,20,0,20,4,2016,Apr-16,2008,12,0,Ford
13,59,0,26,4,2016,Apr-16,2008,12,0,Ford
13,65,0,26,4,2016,Apr-16,2008,12,0,Ford
13,46,0,3,5,2016,May-16,2014,12,0,Ford
13,64,0,6,5,2016,May-16,2011,12,0,Ford
13,28,0,7,5,2016,May-16,2008,12,0,Ford
13,53,0,10,5,2016,May-16,2008,12,0,Ford
13,26,1,12,5,2016,May-16,2015,12,0,Ford
13,48,0,13,5,2016,May-16,2011,12,0,Ford
13,24,1,15,5,2016,May-16,2013,12,0,Ford
13,37,0,21,5,2016,May-16,2014,12,0,Ford
13,10,0,21,5,2016,May-16,2014,12,0,Ford
13,42,0,23,5,2016,May-16,2014,12,0,Ford
13,84,1,23,5,2016,May-16,2010,12,0,Ford
